# Residuals     
# Time          	p               	sigmaxx         	sigmaxy         	sigmayy         	sigmazz         
7.85            	1.17526870e-01	3.21355290e-04	5.20520680e-04	1.68128790e-04	0.00000000e+00
7.855           	7.56107550e-02	3.20351860e-04	5.18505250e-04	1.95581870e-04	0.00000000e+00
7.86            	7.36617670e-02	3.19346160e-04	5.16485160e-04	1.77148840e-04	0.00000000e+00
7.865           	1.94285190e-01	3.18338220e-04	5.14460450e-04	1.70480100e-04	0.00000000e+00
7.87            	2.43634740e-01	3.17328060e-04	5.12431170e-04	2.20996510e-04	0.00000000e+00
7.875           	1.05928510e-01	3.16315640e-04	5.10397280e-04	1.49980510e-04	0.00000000e+00
7.88            	1.33724480e-01	3.15301040e-04	5.08358900e-04	1.72341950e-04	0.00000000e+00
7.885           	4.31872920e-01	3.14284250e-04	5.06316040e-04	1.54275590e-04	0.00000000e+00
7.89            	1.74233730e-01	3.13265310e-04	5.04268780e-04	1.71540750e-04	0.00000000e+00
7.895           	6.35982590e-02	3.12244190e-04	5.02217070e-04	1.54618140e-04	0.00000000e+00
7.9             	7.37246280e-02	3.11220960e-04	5.00161040e-04	2.22920980e-04	0.00000000e+00
7.905           	2.95798270e-01	3.10195610e-04	4.98100680e-04	1.76721800e-04	0.00000000e+00
7.91            	1.12585370e-01	3.09168130e-04	4.96036010e-04	1.31381000e-04	0.00000000e+00
7.915           	9.30919320e-02	3.08138570e-04	4.93967110e-04	1.48307260e-04	0.00000000e+00
7.92            	1.05736180e-01	3.07106950e-04	4.91894020e-04	1.36693000e-04	0.00000000e+00
7.925           	4.96056090e-02	3.06073300e-04	4.89816800e-04	1.70952190e-04	0.00000000e+00
7.93            	6.16103620e-02	3.05037610e-04	4.87735440e-04	1.30009360e-04	0.00000000e+00
7.935           	3.67084980e-01	3.03999890e-04	4.85649990e-04	1.49982870e-04	0.00000000e+00
7.94            	1.64132050e-01	3.02960150e-04	4.83560470e-04	1.26205460e-04	0.00000000e+00
7.945           	6.66898810e-02	3.01918430e-04	4.81466970e-04	1.49468590e-04	0.00000000e+00
7.95            	8.91085580e-02	3.00874770e-04	4.79369540e-04	1.29218340e-04	0.00000000e+00
7.955           	1.28011260e-01	2.99829130e-04	4.77268150e-04	1.66253270e-04	0.00000000e+00
7.96            	1.72882960e-01	2.98781560e-04	4.75162900e-04	1.37788750e-04	0.00000000e+00
7.965           	3.12663240e-01	2.97732090e-04	4.73053830e-04	1.20916360e-04	0.00000000e+00
7.97            	6.64068900e-02	2.96680700e-04	4.70940920e-04	1.55554580e-04	0.00000000e+00
7.975           	1.57607290e-01	2.95627420e-04	4.68824270e-04	1.18666630e-04	0.00000000e+00
7.98            	8.95901720e-02	2.94572270e-04	4.66703900e-04	1.26918960e-04	0.00000000e+00
7.985           	9.51757040e-02	2.93515290e-04	4.64579890e-04	1.44353480e-04	0.00000000e+00
7.99            	3.36234560e-01	2.92456470e-04	4.62452220e-04	1.08427460e-04	0.00000000e+00
7.995           	4.07226180e-01	2.91395790e-04	4.60320920e-04	1.30049600e-04	0.00000000e+00
8               	1.61153480e-01	2.90333330e-04	4.58186090e-04	1.42744030e-04	0.00000000e+00
8.005           	1.26406470e-01	2.89269080e-04	4.56047750e-04	8.48244040e-05	0.00000000e+00
8.01            	1.86319290e-01	2.88203060e-04	4.53905930e-04	7.73905890e-05	0.00000000e+00
8.015           	6.99352550e-02	2.87135280e-04	4.51760690e-04	6.79904330e-05	0.00000000e+00
8.02            	8.76413790e-02	2.86065780e-04	4.49612080e-04	1.31811570e-04	0.00000000e+00
8.025           	8.78546180e-02	2.84994520e-04	4.47460080e-04	1.00622760e-04	0.00000000e+00
8.03            	1.06605850e-01	2.83921570e-04	4.45304790e-04	1.10768990e-04	0.00000000e+00
8.035           	1.43912090e-01	2.82846930e-04	4.43146230e-04	1.19740330e-04	0.00000000e+00
8.04            	6.57481720e-02	2.81770610e-04	4.40984450e-04	1.83286050e-04	0.00000000e+00
8.045           	2.18485640e-01	2.80692460e-04	4.38504680e-04	1.31279060e-04	0.00000000e+00
8.05            	1.32064700e-01	2.79612570e-04	4.36231660e-04	1.03901110e-04	0.00000000e+00
8.055           	7.39228680e-02	2.78530960e-04	4.34025650e-04	1.13063320e-04	0.00000000e+00
8.06            	3.40342180e-01	2.77447740e-04	4.31840050e-04	1.24156000e-04	0.00000000e+00
8.065           	1.39146840e-01	2.76362930e-04	4.29661340e-04	8.64952330e-05	0.00000000e+00
8.07            	1.66923380e-01	2.75276540e-04	4.27480980e-04	1.12232690e-04	0.00000000e+00
8.075           	1.84632390e-01	2.74188570e-04	4.25298150e-04	9.45019370e-05	0.00000000e+00
8.08            	1.60565990e-01	2.73099090e-04	4.23112620e-04	9.84822480e-05	0.00000000e+00
8.085           	1.49251050e-01	2.72008050e-04	4.20924330e-04	6.99521170e-05	0.00000000e+00
8.09            	2.74254200e-01	2.70915540e-04	4.18735990e-04	8.31404510e-05	0.00000000e+00
8.095           	2.26477660e-01	2.69821530e-04	4.16543130e-04	8.77032750e-05	0.00000000e+00
8.1             	1.49683620e-01	2.68726030e-04	4.14346970e-04	1.63951070e-04	0.00000000e+00
8.105           	5.75223840e-02	2.67629060e-04	4.12147960e-04	1.01303710e-04	0.00000000e+00
8.11            	9.28189430e-02	2.66530650e-04	4.09946270e-04	6.83659900e-05	0.00000000e+00
8.115           	1.25789670e-01	2.65430840e-04	4.07741980e-04	6.92880470e-05	0.00000000e+00
8.12            	3.95567770e-01	2.64329600e-04	4.05535150e-04	8.15232800e-05	0.00000000e+00
8.125           	1.46884300e-01	2.63226950e-04	4.03329450e-04	6.87539310e-05	0.00000000e+00
8.13            	8.75172730e-02	2.62122910e-04	4.01118890e-04	7.20091060e-05	0.00000000e+00
8.135           	3.94297530e-02	2.61017510e-04	3.98905120e-04	1.43698290e-04	0.00000000e+00
8.14            	4.91436770e-02	2.59910770e-04	3.96688710e-04	1.02343700e-04	0.00000000e+00
8.145           	7.43377470e-02	2.58802700e-04	3.94469880e-04	1.25377770e-04	0.00000000e+00
8.15            	9.70756580e-02	2.57693290e-04	3.92248740e-04	6.27962260e-05	0.00000000e+00
8.155           	1.59526870e-01	2.56582570e-04	3.90025340e-04	5.32266060e-05	0.00000000e+00
8.16            	6.50732940e-02	2.55470590e-04	3.87799740e-04	1.31297170e-04	0.00000000e+00
8.165           	8.47520260e-02	2.54357300e-04	3.85571990e-04	9.15453500e-05	0.00000000e+00
8.17            	8.70043970e-02	2.53242780e-04	3.83342120e-04	6.50146860e-05	0.00000000e+00
8.175           	1.00763630e-01	2.52127000e-04	3.81110170e-04	7.39786460e-05	0.00000000e+00
8.18            	1.35644490e-01	2.51009980e-04	3.78881070e-04	8.65178930e-05	0.00000000e+00
8.185           	6.53357510e-02	2.49891770e-04	3.76646730e-04	9.58287210e-05	0.00000000e+00
8.19            	3.50514810e-01	2.48772360e-04	3.74409360e-04	8.14859240e-05	0.00000000e+00
8.195           	1.35291760e-01	2.47651770e-04	3.72169730e-04	1.06662520e-04	0.00000000e+00
8.2             	2.90972220e-01	2.46530000e-04	3.69928100e-04	9.10166190e-05	0.00000000e+00
8.205           	8.99337120e-02	2.45407060e-04	3.67684620e-04	9.78102110e-05	0.00000000e+00
8.21            	9.65159120e-02	2.44283000e-04	3.65439340e-04	9.69611300e-05	0.00000000e+00
8.215           	1.85480300e-01	2.43157820e-04	3.63192320e-04	9.42187910e-05	0.00000000e+00
8.22            	2.36178210e-01	2.42031530e-04	3.60943610e-04	1.14652960e-04	0.00000000e+00
8.225           	8.19458870e-02	2.40904150e-04	3.58693250e-04	1.19737810e-04	0.00000000e+00
8.23            	2.33631730e-01	2.39775690e-04	3.56441280e-04	8.86865910e-05	0.00000000e+00
8.235           	7.64527560e-02	2.38646190e-04	3.54187740e-04	9.80432400e-05	0.00000000e+00
8.24            	1.17636440e-01	2.37515630e-04	3.51932680e-04	8.36834790e-05	0.00000000e+00
8.245           	7.51202200e-02	2.36384010e-04	3.49676150e-04	1.17517700e-04	0.00000000e+00
8.25            	7.35217660e-02	2.35251390e-04	3.47418180e-04	1.07521760e-04	0.00000000e+00
8.255           	1.56319010e-01	2.34117790e-04	3.45158810e-04	1.12287280e-04	0.00000000e+00
8.26            	3.36636360e-01	2.32983190e-04	3.42898100e-04	1.00267210e-04	0.00000000e+00
8.265           	2.33764760e-01	2.31847590e-04	3.40636070e-04	8.24325590e-05	0.00000000e+00
8.27            	1.42289410e-01	2.30711070e-04	3.38379370e-04	6.63248460e-05	0.00000000e+00
8.275           	2.59713970e-01	2.29573610e-04	3.36117050e-04	9.98525860e-05	0.00000000e+00
8.28            	1.35150610e-01	2.28435210e-04	3.33852070e-04	8.79269940e-05	0.00000000e+00
8.285           	1.09370180e-01	2.27295900e-04	3.31585460e-04	6.13197900e-05	0.00000000e+00
8.29            	8.39898180e-02	2.26155680e-04	3.29317580e-04	1.17060130e-04	0.00000000e+00
8.295           	1.34044220e-01	2.25014600e-04	3.27048580e-04	1.18428070e-04	0.00000000e+00
8.3             	1.74407100e-01	2.23872650e-04	3.24778560e-04	6.45443400e-05	0.00000000e+00
8.305           	1.08005930e-01	2.22729830e-04	3.22507560e-04	6.85378410e-05	0.00000000e+00
8.31            	1.22844160e-01	2.21586170e-04	3.20235620e-04	1.01556740e-04	0.00000000e+00
8.315           	3.15330470e-01	2.20441680e-04	3.17962800e-04	7.17821990e-05	0.00000000e+00
8.32            	1.09274730e-01	2.19296400e-04	3.15689140e-04	7.04264360e-05	0.00000000e+00
8.325           	8.98966800e-02	2.18150330e-04	3.13414670e-04	8.19497540e-05	0.00000000e+00
8.33            	2.84135260e-01	2.17003460e-04	3.11139440e-04	6.09762820e-05	0.00000000e+00
8.335           	1.20092000e-01	2.15855830e-04	3.08863500e-04	7.61179150e-05	0.00000000e+00
8.34            	1.01719530e-01	2.14707450e-04	3.06586890e-04	7.06214450e-05	0.00000000e+00
8.345           	1.88833320e-01	2.13558330e-04	3.04309650e-04	9.27774160e-05	0.00000000e+00
8.35            	1.10837220e-01	2.12408510e-04	3.02031810e-04	5.10528390e-05	0.00000000e+00
8.355           	2.02058720e-01	2.11257960e-04	2.99753430e-04	1.09139260e-04	0.00000000e+00
8.36            	1.82072610e-01	2.10106730e-04	2.97474550e-04	6.31884800e-05	0.00000000e+00
8.365           	9.85283770e-02	2.08954800e-04	2.95195210e-04	5.65167270e-05	0.00000000e+00
8.37            	7.21879120e-02	2.07802220e-04	2.92915440e-04	8.70452490e-05	0.00000000e+00
8.375           	6.50407520e-02	2.06648990e-04	2.90635300e-04	9.33638480e-05	0.00000000e+00
8.38            	1.74657690e-01	2.05495130e-04	2.88354820e-04	1.25538310e-04	0.00000000e+00
8.385           	6.22460320e-02	2.04340660e-04	2.86074050e-04	6.82853890e-05	0.00000000e+00
8.39            	1.55314080e-01	2.03185570e-04	2.83793020e-04	6.07487900e-05	0.00000000e+00
8.395           	3.11686430e-01	2.02029870e-04	2.81511790e-04	8.55579580e-05	0.00000000e+00
8.4             	9.99743550e-02	2.00873620e-04	2.79230390e-04	8.47137250e-05	0.00000000e+00
8.405           	5.10051440e-02	1.99716790e-04	2.76948860e-04	1.02904920e-04	0.00000000e+00
8.41            	1.08600210e-01	1.98559430e-04	2.74667250e-04	9.82329520e-05	0.00000000e+00
8.415           	7.85083650e-02	1.97401520e-04	2.72385600e-04	7.12251450e-05	0.00000000e+00
8.42            	5.77124870e-02	1.96243080e-04	2.70103940e-04	1.01408380e-04	0.00000000e+00
8.425           	1.36514540e-01	1.95084160e-04	2.67822330e-04	7.41272770e-05	0.00000000e+00
8.43            	3.86124650e-01	1.93924730e-04	2.65540800e-04	1.08065720e-04	0.00000000e+00
8.435           	1.36930800e-01	1.92764830e-04	2.63259390e-04	8.81886430e-05	0.00000000e+00
8.44            	2.94835650e-01	1.91604450e-04	2.60978140e-04	1.09808260e-04	0.00000000e+00
8.445           	8.15433980e-02	1.90443640e-04	2.58697110e-04	1.44078610e-04	0.00000000e+00
8.45            	2.18314930e-01	1.89282380e-04	2.56416320e-04	1.44280370e-04	0.00000000e+00
8.455           	1.84424670e-01	1.88120700e-04	2.54135820e-04	1.45562190e-04	0.00000000e+00
8.46            	1.22389150e-01	1.86958630e-04	2.51855650e-04	1.19358840e-04	0.00000000e+00
8.465           	5.98473230e-02	1.85796160e-04	2.49575850e-04	9.48661380e-05	0.00000000e+00
8.47            	7.31954370e-02	1.84633300e-04	2.47296460e-04	1.14997660e-04	0.00000000e+00
8.475           	2.51849650e-01	1.83470070e-04	2.45017530e-04	1.35006480e-04	0.00000000e+00
8.48            	3.16611500e-01	1.82306520e-04	2.42739090e-04	1.36492830e-04	0.00000000e+00
8.485           	1.42142390e-01	1.81142620e-04	2.40461180e-04	1.46880670e-04	0.00000000e+00
8.49            	2.25439930e-01	1.79978370e-04	2.38183860e-04	1.71946870e-04	0.00000000e+00
8.495           	1.27349200e-01	1.78813850e-04	2.35907140e-04	1.35403280e-04	0.00000000e+00
8.5             	1.17469150e-01	1.77649020e-04	2.33640110e-04	1.58896500e-04	0.00000000e+00
8.505           	1.56582340e-01	1.76483920e-04	2.31367730e-04	1.93382130e-04	0.00000000e+00
8.51            	2.77290070e-01	1.75318530e-04	2.29094070e-04	1.60321370e-04	0.00000000e+00
8.515           	4.85761160e-02	1.74152910e-04	2.26820510e-04	1.76022800e-04	0.00000000e+00
8.52            	9.72668730e-02	1.72987060e-04	2.24547540e-04	1.67832110e-04	0.00000000e+00
8.525           	1.46983750e-01	1.71820970e-04	2.22275340e-04	1.57016370e-04	0.00000000e+00
8.53            	3.05499430e-01	1.70654670e-04	2.20004010e-04	2.05563320e-04	0.00000000e+00
8.535           	2.61732770e-01	1.69488160e-04	2.17733610e-04	1.47544140e-04	0.00000000e+00
8.54            	9.63997580e-02	1.68321470e-04	2.15464190e-04	1.39190810e-04	0.00000000e+00
8.545           	1.31554880e-01	1.67154610e-04	2.13195770e-04	1.52402350e-04	0.00000000e+00
8.55            	2.81306720e-01	1.65987590e-04	2.10928420e-04	1.71845870e-04	0.00000000e+00
8.555           	1.74045830e-01	1.64820450e-04	2.08662160e-04	1.09870060e-04	0.00000000e+00
8.56            	7.89164520e-02	1.63653150e-04	2.06397030e-04	1.13352160e-04	0.00000000e+00
8.565           	1.67004350e-01	1.62485760e-04	2.04133090e-04	1.81443280e-04	0.00000000e+00
8.57            	1.33350220e-01	1.61318240e-04	2.01870350e-04	1.05908570e-04	0.00000000e+00
8.575           	9.58427730e-02	1.60150650e-04	1.99608880e-04	8.34229360e-05	0.00000000e+00
8.58            	6.93453520e-02	1.58982970e-04	1.97348700e-04	8.74366130e-05	0.00000000e+00
8.585           	1.98837070e-01	1.57815230e-04	1.95089850e-04	9.17424820e-05	0.00000000e+00
8.59            	1.02079590e-01	1.56647450e-04	1.92832380e-04	1.03829330e-04	0.00000000e+00
8.595           	1.37615480e-01	1.55479630e-04	1.90576310e-04	8.88114950e-05	0.00000000e+00
8.6             	9.31599750e-02	1.54311790e-04	1.88321700e-04	1.37222510e-04	0.00000000e+00
8.605           	2.62020650e-01	1.53143940e-04	1.86068590e-04	1.13807770e-04	0.00000000e+00
8.61            	2.42297690e-01	1.51976110e-04	1.83817000e-04	1.13166340e-04	0.00000000e+00
8.615           	1.39229790e-01	1.50808280e-04	1.81566980e-04	5.96763940e-05	0.00000000e+00
8.62            	1.59433410e-01	1.49640490e-04	1.79318560e-04	7.86298480e-05	0.00000000e+00
8.625           	1.35794110e-01	1.48472740e-04	1.77071790e-04	7.53215010e-05	0.00000000e+00
8.63            	1.28253390e-01	1.47305070e-04	1.74826710e-04	9.60195850e-05	0.00000000e+00
8.635           	2.75414470e-01	1.46137450e-04	1.72583340e-04	9.40284540e-05	0.00000000e+00
8.64            	2.95342470e-01	1.44969940e-04	1.70341740e-04	9.97643700e-05	0.00000000e+00
8.645           	2.63874970e-01	1.43802500e-04	1.68101930e-04	1.40319810e-04	0.00000000e+00
8.65            	2.19460090e-01	1.42635190e-04	1.65863960e-04	1.25996650e-04	0.00000000e+00
8.655           	8.25963790e-02	1.41468000e-04	1.63627870e-04	1.06451480e-04	0.00000000e+00
8.66            	7.40006560e-02	1.40300950e-04	1.61393680e-04	1.46187120e-04	0.00000000e+00
8.665           	1.95018510e-01	1.39134060e-04	1.59161450e-04	1.14654780e-04	0.00000000e+00
8.67            	4.99704680e-01	1.37967330e-04	1.56931200e-04	1.02300430e-04	0.00000000e+00
8.675           	7.32634190e-02	1.36800800e-04	1.54702970e-04	1.01179720e-04	0.00000000e+00
8.68            	9.52767610e-02	1.35634430e-04	1.52476810e-04	1.16321120e-04	0.00000000e+00
8.685           	1.70720720e-01	1.34468280e-04	1.50252740e-04	1.35415420e-04	0.00000000e+00
8.69            	2.18161100e-01	1.33302350e-04	1.48030810e-04	1.15181520e-04	0.00000000e+00
8.695           	8.08997580e-02	1.32136670e-04	1.45811050e-04	1.29053590e-04	0.00000000e+00
8.7             	2.26307170e-01	1.30971220e-04	1.43593500e-04	1.49371450e-04	0.00000000e+00
8.705           	9.08346530e-02	1.29806010e-04	1.41378200e-04	1.08001370e-04	0.00000000e+00
8.71            	7.08317020e-02	1.28641090e-04	1.39165180e-04	1.40976950e-04	0.00000000e+00
8.715           	2.17461940e-01	1.27476450e-04	1.36954480e-04	1.12463780e-04	0.00000000e+00
8.72            	8.48599830e-02	1.26312110e-04	1.34737110e-04	1.22400660e-04	0.00000000e+00
8.725           	9.06558820e-02	1.25148070e-04	1.32528180e-04	1.20202240e-04	0.00000000e+00
8.73            	3.90909770e-01	1.23984350e-04	1.30323710e-04	1.19851790e-04	0.00000000e+00
8.735           	5.21249050e-02	1.22820960e-04	1.28122370e-04	1.38001200e-04	0.00000000e+00
8.74            	1.13903010e-01	1.21657930e-04	1.25923770e-04	1.62694990e-04	0.00000000e+00
8.745           	5.23095660e-02	1.20495280e-04	1.23727790e-04	1.46359050e-04	0.00000000e+00
8.75            	7.59842610e-02	1.19332990e-04	1.21534410e-04	1.34060010e-04	0.00000000e+00
8.755           	8.81840670e-02	1.18171090e-04	1.19343640e-04	1.03671620e-04	0.00000000e+00
8.76            	1.27240370e-01	1.17009580e-04	1.17155520e-04	1.50815540e-04	0.00000000e+00
8.765           	1.02356290e-01	1.15848490e-04	1.14970080e-04	9.39729200e-05	0.00000000e+00
8.77            	1.87460690e-01	1.14687850e-04	1.12787350e-04	8.59068570e-05	0.00000000e+00
8.775           	9.64193680e-02	1.13527640e-04	1.10607380e-04	1.10560560e-04	0.00000000e+00
8.78            	2.07442560e-01	1.12367880e-04	1.08430180e-04	8.70664280e-05	0.00000000e+00
8.785           	1.13355410e-01	1.11208580e-04	1.06255800e-04	8.89394710e-05	0.00000000e+00
8.79            	2.53357430e-01	1.10049760e-04	1.04084280e-04	1.21905470e-04	0.00000000e+00
8.795           	1.83826470e-01	1.08891440e-04	1.01915630e-04	1.43715760e-04	0.00000000e+00
8.8             	3.46189130e-01	1.07733630e-04	9.97499100e-05	1.57779210e-04	0.00000000e+00
8.805           	9.10615890e-02	1.06576340e-04	9.75871390e-05	1.69877530e-04	0.00000000e+00
8.81            	7.43970010e-02	1.05419580e-04	9.54273560e-05	1.45029030e-04	0.00000000e+00
8.815           	1.03825920e-01	1.04263350e-04	9.32705930e-05	1.21196400e-04	0.00000000e+00
8.82            	1.53662290e-01	1.03107690e-04	9.11168850e-05	1.72720010e-04	0.00000000e+00
8.825           	1.24258380e-01	1.01952600e-04	8.89662630e-05	1.21322850e-04	0.00000000e+00
8.83            	4.07866710e-01	1.00798080e-04	8.68187630e-05	1.15761040e-04	0.00000000e+00
8.835           	2.05769110e-01	9.96441640e-05	8.46744160e-05	1.30319880e-04	0.00000000e+00
8.84            	1.34677480e-01	9.84908410e-05	8.25332560e-05	1.42494820e-04	0.00000000e+00
8.845           	1.04518310e-01	9.73381540e-05	8.03953150e-05	7.09504030e-05	0.00000000e+00
8.85            	1.58173900e-01	9.61860860e-05	7.82606280e-05	8.03552610e-05	0.00000000e+00
8.855           	9.65429000e-02	9.50346670e-05	7.61292240e-05	1.46882200e-04	0.00000000e+00
8.86            	3.28832440e-01	9.38839180e-05	7.40011390e-05	4.73758520e-05	0.00000000e+00
8.865           	1.11259800e-01	9.27338330e-05	7.18764030e-05	1.05360020e-04	0.00000000e+00
8.87            	1.87339050e-01	9.15844280e-05	6.97550480e-05	5.71682820e-05	0.00000000e+00
8.875           	1.45248420e-01	9.04357170e-05	6.76371080e-05	1.16046350e-04	0.00000000e+00
8.88            	2.94611300e-01	8.92877140e-05	6.55226130e-05	1.23547800e-04	0.00000000e+00
8.885           	1.30808400e-01	8.81404220e-05	6.34115960e-05	7.53538710e-05	0.00000000e+00
8.89            	2.16241240e-01	8.69938780e-05	6.13040870e-05	9.78251350e-05	0.00000000e+00
8.895           	2.93180020e-01	8.58480740e-05	5.92001190e-05	8.87325170e-05	0.00000000e+00
8.9             	1.76720570e-01	8.47030270e-05	5.70997220e-05	1.26945450e-04	0.00000000e+00
